Total Qty,Reg Qty,Foil Qty,Card,Set,Mana Cost,Card Type,Color,Rarity,Mvid,Single Price,Single Foil Price,Total Price,Price Source,Notes
1,1,0,Barbed Wire,Mercadian Masques,3,Artifact,Artifact,Uncommon,19883,0.07,0.51,0.07,tcglo,
1,1,0,Power Matrix,Mercadian Masques,4,Artifact,Artifact,Rare,19888,1.99,8.80,1.99,tcglo,
1,1,0,Gush,Mercadian Masques,4U,Instant,Blue,Common,20404,0.30,24.25,0.30,tcglo,
1,1,0,Ramosian Rally,Mercadian Masques,3W,Instant,White,Common,20409,0.09,0.93,0.09,tcglo,
1,1,0,Muzzle,Mercadian Masques,1W,Enchantment  - Aura,White,Common,20410,0.04,0.25,0.04,tcglo,
1,1,0,Quiet Speculation,Judgment,1U,Sorcery,Blue,Uncommon,20431,0.10,1.54,0.10,tcglo,
1,1,0,Pain // Suffering,Invasion,B//3R,Sorcery,Gold,Uncommon,20578,0.09,0.39,0.09,tcglo,
2,2,0,Uphill Battle,Mercadian Masques,2R,Enchantment,Red,Uncommon,20786,0.14,2.00,0.28,tcglo,
1,1,0,Balthor the Defiled,Judgment,2BB,Legendary Creature  - Zombie Dwarf,Black,Rare,20842,6.44,43.00,6.44,tcglo,
1,1,0,Wind Drake,Starter 1999,2U,Creature  - Drake,Blue,Common,21029,0.02,0.00,0.02,tcglo,
1,1,0,Snapping Drake,Starter 1999,3U,Creature  - Drake,Blue,Common,21030,0.10,0.00,0.10,tcglo,
5,5,0,Angelfire Crusader,Apocalypse,3W,Creature  - Human Soldier Knight,White,Common,21253,0.04,0.14,0.20,tcglo,
1,1,0,Fanatical Devotion,Nemesis,2W,Enchantment,White,Common,21260,0.99,11.26,0.99,tcglo,
2,2,0,Topple,Nemesis,2W,Sorcery,White,Common,21268,0.05,0.16,0.10,tcglo,
1,1,0,Sivvi's Ruse,Nemesis,2WW,Instant,White,Uncommon,21270,0.05,0.17,0.05,tcglo,
5,5,0,Aven Fogbringer,Judgment,3U,Creature  - Bird Wizard,Blue,Common,21275,0.06,0.29,0.30,tcglo,
2,2,0,Cloudskate,Nemesis,1U,Creature  - Illusion,Blue,Common,21280,0.03,0.19,0.06,tcglo,
1,1,0,Infiltrate,Nemesis,U,Instant,Blue,Common,21286,0.05,0.25,0.05,tcglo,
1,1,0,Seal of Removal,Nemesis,U,Enchantment,Blue,Common,21287,0.09,4.55,0.09,tcglo,
2,2,0,Submerge,Nemesis,4U,Instant,Blue,Uncommon,21296,1.69,89.99,3.38,tcglo,
1,1,0,Dominate,Nemesis,X1UU,Instant,Blue,Uncommon,21303,0.11,1.75,0.11,tcglo,
1,1,0,Rising Waters,Nemesis,3U,Enchantment,Blue,Rare,21304,0.59,15.99,0.59,tcglo,
1,1,0,Undertaker,Mercadian Masques,1B,Creature  - Human Spellshaper,Black,Common,21306,0.10,0.60,0.10,tcglo,
2,2,0,Belbe's Percher,Nemesis,2B,Creature  - Bird,Black,Common,21308,0.01,0.18,0.02,tcglo,
4,4,0,Seal of Doom,Nemesis,2B,Enchantment,Black,Common,21316,0.05,0.97,0.20,tcglo,
3,3,0,Vicious Hunger,Nemesis,BB,Sorcery,Black,Common,21317,0.04,0.15,0.12,tcglo,
1,1,0,Dark Triumph,Nemesis,4B,Instant,Black,Uncommon,21322,0.04,0.26,0.04,tcglo,
1,1,0,Volrath the Fallen,Nemesis,3BBB,Legendary Creature  - Shapeshifter,Black,Rare,21328,0.24,30.46,0.24,tcglo,
2,2,0,Blaster Mage,Mercadian Masques,2R,Creature  - Human Spellshaper,Red,Common,21332,0.01,0.24,0.02,tcglo,
3,3,0,Flowstone Wall,Nemesis,2R,Creature  - Wall,Red,Common,21336,0.05,0.20,0.15,tcglo,
2,2,0,Seal of Fire,Nemesis,R,Enchantment,Red,Common,21340,0.05,33.90,0.10,tcglo,
1,1,0,Skyshroud Ridgeback,Nemesis,G,Creature  - Beast,Green,Common,21360,0.04,0.10,0.04,tcglo,
4,4,0,Skyshroud Sentinel,Nemesis,2G,Creature  - Elf,Green,Common,21362,0.03,0.23,0.12,tcglo,
1,1,0,Treetop Bracers,Nemesis,1G,Enchantment  - Aura,Green,Common,21365,0.05,0.10,0.05,tcglo,
1,1,0,Rackling,Nemesis,4,Artifact Creature  - Construct,Artifact,Uncommon,21396,0.10,0.85,0.10,tcglo,
1,1,0,"Predator, Flagship",Nemesis,5,Legendary Artifact,Artifact,Rare,21400,0.20,8.46,0.20,tcglo,
1,1,0,Belbe's Portal,Nemesis,5,Artifact,Artifact,Rare,21401,0.50,13.39,0.50,tcglo,
1,1,0,Defender en-Vec,Nemesis,3W,Creature  - Human Cleric,White,Common,22026,0.03,0.15,0.03,tcglo,
1,1,0,Lure,Mercadian Masques,1GG,Enchantment  - Aura,Green,Uncommon,22053,0.10,1.18,0.10,tcglo,
2,2,0,Bola Warrior,Nemesis,1R,Creature  - Human Spellshaper Warrior,Red,Common,22060,0.03,0.15,0.06,tcglo,
3,3,0,Trap Runner,Mercadian Masques,2WW,Creature  - Human Soldier,White,Uncommon,22288,0.10,0.23,0.30,tcglo,
1,1,0,Oraxid,Nemesis,3U,Creature  - Crab Beast,Blue,Common,22293,0.04,0.22,0.04,tcglo,
2,2,0,Ancient Hydra,Nemesis,4R,Creature  - Hydra,Red,Uncommon,22296,0.08,0.20,0.16,tcglo,
1,1,0,Multani's Harmony,Planeshift,G,Enchantment  - Aura,Green,Uncommon,22298,0.07,0.20,0.07,tcglo,
4,4,0,Reverent Silence,Nemesis,3G,Sorcery,Green,Common,22316,0.15,2.75,0.60,tcglo,
1,1,0,Scouting Trek,Invasion,1G,Sorcery,Green,Uncommon,22317,0.29,3.38,0.29,tcglo,
2,2,0,Silkenfist Fighter,Nemesis,1W,Creature  - Kor Soldier,White,Common,22320,0.04,0.19,0.08,tcglo,
1,1,0,Air Bladder,Nemesis,U,Enchantment  - Aura,Blue,Common,22377,0.03,0.15,0.03,tcglo,
2,2,0,Phyrexian Driver,Nemesis,2B,Creature  - Zombie Mercenary,Black,Common,22379,0.02,0.19,0.04,tcglo,
1,1,0,Ensnare,Nemesis,3U,Instant,Blue,Uncommon,22881,0.15,1.03,0.15,tcglo,
1,1,0,Skyshroud Claim,Nemesis,3G,Sorcery,Green,Common,22891,0.80,23.13,0.80,tcglo,
1,1,0,Ascendant Evincar,Nemesis,4BB,Legendary Creature  - Vampire,Black,Rare,22897,0.25,7.41,0.25,tcglo,
2,2,0,Glimmering Angel,Invasion,3W,Creature  - Angel,White,Common,22929,0.03,0.40,0.06,tcglo,
3,3,0,Viashino Grappler,Invasion,2R,Creature  - Viashino,Red,Common,22930,0.02,0.21,0.06,tcglo,
3,3,0,Ardent Soldier,Invasion,1W,Creature  - Human Soldier,White,Common,22931,0.01,0.23,0.03,tcglo,
2,2,0,Benalish Lancer,Invasion,2W,Creature  - Human Knight,White,Common,22932,0.04,0.15,0.08,tcglo,
2,2,0,Razorfoot Griffin,Invasion,3W,Creature  - Griffin,White,Common,22933,0.01,0.10,0.02,tcglo,
2,2,0,Crimson Acolyte,Invasion,1W,Creature  - Human Cleric,White,Common,22934,0.09,0.54,0.18,tcglo,
3,3,0,Benalish Trapper,Invasion,1W,Creature  - Human Soldier,White,Common,22937,0.06,0.23,0.18,tcglo,
3,3,0,Reviving Dose,Invasion,2W,Instant,White,Common,22941,0.02,0.23,0.06,tcglo,
1,1,0,Shackles,Invasion,2W,Enchantment  - Aura,White,Common,22942,0.02,0.19,0.02,tcglo,
1,0,1,Prison Barricade,Invasion,1W,Creature  - Wall,White,Common,22944,0.05,0.19,0.19,tcglo,
1,1,0,Orim's Touch,Invasion,W,Instant,White,Common,22945,0.02,0.18,0.02,tcglo,
1,1,0,Dismantling Blow,Invasion,2W,Instant,White,Common,22946,0.08,1.00,0.08,tcglo,
1,1,0,Benalish Heralds,Invasion,3W,Creature  - Human Soldier,White,Uncommon,22947,0.04,0.23,0.04,tcglo,
6,6,0,Metathran Zombie,Invasion,1U,Creature  - Metathran Zombie,Blue,Common,22973,0.04,0.23,0.24,tcglo,
6,6,0,Faerie Squadron,Invasion,U,Creature  - Faerie,Blue,Common,22975,0.03,0.39,0.18,tcglo,
3,3,0,Vodalian Serpent,Invasion,3U,Creature  - Serpent,Blue,Common,22976,0.02,0.14,0.06,tcglo,
1,1,0,Tidal Visionary,Invasion,U,Creature  - Merfolk Wizard,Blue,Common,22977,0.05,0.24,0.05,tcglo,
3,3,0,Shoreline Raider,Invasion,2U,Creature  - Merfolk,Blue,Common,22978,0.03,0.19,0.09,tcglo,
3,2,1,Dream Thrush,Invasion,1U,Creature  - Bird,Blue,Common,22979,0.05,0.26,0.36,tcglo,
2,2,0,Shimmering Wings,Invasion,U,Enchantment  - Aura,Blue,Common,22981,0.05,0.19,0.10,tcglo,
2,2,0,Barrin's Unmaking,Invasion,1U,Instant,Blue,Common,22984,0.02,0.23,0.04,tcglo,
2,2,0,Repulse,Invasion,2U,Instant,Blue,Common,22985,0.06,1.35,0.12,tcglo,
1,1,0,Exclude,Invasion,2U,Instant,Blue,Common,22986,0.15,3.25,0.15,tcglo,
2,2,0,Opt,Invasion,U,Instant,Blue,Common,22988,0.17,39.00,0.34,tcglo,
1,1,0,Prohibit,Invasion,1U,Instant,Blue,Common,22989,0.09,1.32,0.09,tcglo,
6,6,0,Probe,Invasion,2U,Sorcery,Blue,Common,22990,0.06,1.94,0.36,tcglo,
1,1,0,Vodalian Hypnotist,Invasion,1U,Creature  - Merfolk Wizard,Blue,Uncommon,22993,0.07,0.46,0.07,tcglo,
1,1,0,Rainbow Crow,Invasion,3U,Creature  - Bird,Blue,Uncommon,22994,0.04,0.30,0.04,tcglo,
1,1,0,Nightscape Apprentice,Invasion,B,Creature  - Zombie Wizard,Black,Common,23016,0.05,0.29,0.05,tcglo,
1,1,0,Firescreamer,Invasion,3B,Creature  - Kavu,Black,Common,23017,0.03,0.20,0.03,tcglo,
2,2,0,Urborg Phantom,Invasion,2B,Creature  - Spirit Minion,Black,Common,23018,0.03,0.10,0.06,tcglo,
2,2,0,Duskwalker,Invasion,B,Creature  - Human Minion,Black,Common,23019,0.03,0.20,0.06,tcglo,
1,1,0,Phyrexian Battleflies,Invasion,B,Creature  - Insect,Black,Common,23023,0.03,0.16,0.03,tcglo,
3,2,1,Scavenged Weaponry,Invasion,2B,Enchantment  - Aura,Black,Common,23028,0.03,0.19,0.25,tcglo,
4,4,0,Recover,Invasion,2B,Sorcery,Black,Common,23029,0.04,0.18,0.16,tcglo,
2,2,0,Mourning,Invasion,1B,Enchantment  - Aura,Black,Common,23031,0.02,0.26,0.04,tcglo,
1,1,0,Exotic Curse,Invasion,2B,Enchantment  - Aura,Black,Common,23032,0.02,0.22,0.02,tcglo,
2,2,0,Agonizing Demise,Invasion,3B,Instant,Black,Common,23034,0.04,0.25,0.08,tcglo,
1,1,0,Phyrexian Reaper,Invasion,4B,Creature  - Zombie,Black,Common,23036,0.03,0.16,0.03,tcglo,
1,1,0,Urborg Emissary,Invasion,2B,Creature  - Human Wizard,Black,Uncommon,23038,0.04,0.20,0.04,tcglo,
2,2,0,Phyrexian Slayer,Invasion,3B,Creature  - Minion,Black,Common,23040,0.03,0.22,0.06,tcglo,
2,2,0,Cursed Flesh,Invasion,B,Enchantment  - Aura,Black,Common,23044,0.02,0.12,0.04,tcglo,
1,1,0,Defiling Tears,Invasion,2B,Instant,Black,Uncommon,23046,0.04,0.35,0.04,tcglo,
1,1,0,Wild Research,Apocalypse,2R,Enchantment,Red,Rare,23056,1.66,11.19,1.66,tcglo,
1,1,0,Thunderscape Apprentice,Invasion,R,Creature  - Human Wizard,Red,Common,23060,0.04,0.18,0.04,tcglo,
3,3,0,Hooded Kavu,Invasion,2R,Creature  - Kavu,Red,Common,23061,0.02,0.16,0.06,tcglo,
2,2,0,Rampant Elephant,Invasion,3W,Creature  - Elephant,White,Common,23062,0.03,0.19,0.06,tcglo,
4,4,0,Kavu Aggressor,Invasion,2R,Creature  - Kavu,Red,Common,23063,0.03,0.11,0.12,tcglo,
1,1,0,Pouncing Kavu,Invasion,1R,Creature  - Kavu,Red,Common,23064,0.07,0.26,0.07,tcglo,
2,2,0,Rogue Kavu,Invasion,1R,Creature  - Kavu,Red,Common,23065,0.04,0.20,0.08,tcglo,
3,3,0,Slimy Kavu,Invasion,2R,Creature  - Kavu,Red,Common,23068,0.04,0.19,0.12,tcglo,
6,6,0,Ancient Kavu,Invasion,3R,Creature  - Kavu,Red,Common,23069,0.02,0.20,0.12,tcglo,
3,3,0,Turf Wound,Invasion,2R,Instant,Red,Common,23071,0.05,0.20,0.15,tcglo,
3,3,0,Stun,Invasion,1R,Instant,Red,Common,23073,0.06,0.48,0.18,tcglo,
1,1,0,Crown of Flames,Invasion,R,Enchantment  - Aura,Red,Common,23074,0.05,0.25,0.05,tcglo,
1,1,0,Zap,Invasion,2R,Instant,Red,Common,23075,0.02,0.24,0.02,tcglo,
2,2,0,Tribal Flames,Invasion,1R,Sorcery,Red,Common,23076,0.04,1.89,0.08,tcglo,
1,1,0,Savage Offensive,Invasion,1R,Sorcery,Red,Common,23078,0.08,0.23,0.08,tcglo,
2,2,0,Kavu Runner,Invasion,3R,Creature  - Kavu,Red,Uncommon,23079,0.04,0.25,0.08,tcglo,
1,1,0,Shivan Emissary,Invasion,2R,Creature  - Human Wizard,Red,Uncommon,23084,0.06,0.24,0.06,tcglo,
1,1,0,Shivan Harvest,Invasion,1R,Enchantment,Red,Uncommon,23091,0.25,6.37,0.25,tcglo,
3,3,0,Thornscape Apprentice,Invasion,G,Creature  - Human Wizard,Green,Common,23104,0.04,0.22,0.12,tcglo,
2,2,0,Serpentine Kavu,Invasion,4G,Creature  - Kavu,Green,Common,23105,0.04,0.19,0.08,tcglo,
1,1,0,Pincer Spider,Invasion,2G,Creature  - Spider,Green,Common,23107,0.04,0.19,0.04,tcglo,
4,4,0,Kavu Climber,Invasion,3GG,Creature  - Kavu,Green,Common,23109,0.03,0.18,0.12,tcglo,
2,2,0,Quirion Trailblazer,Invasion,3G,Creature  - Elf Scout,Green,Common,23110,0.06,0.44,0.12,tcglo,
4,4,0,Nomadic Elf,Invasion,1G,Creature  - Elf Nomad,Green,Common,23111,0.04,0.19,0.16,tcglo,
2,2,0,Quirion Elves,Invasion,1G,Creature  - Elf Druid,Green,Common,23112,0.05,4.50,0.10,tcglo,
1,1,0,Fertile Ground,Invasion,1G,Enchantment  - Aura,Green,Common,23114,0.07,5.00,0.07,tcglo,
3,3,0,Whip Silk,Invasion,G,Enchantment  - Aura,Green,Common,23118,0.07,0.33,0.21,tcglo,
4,4,0,Wandering Stream,Invasion,2G,Sorcery,Green,Common,23119,0.03,0.25,0.12,tcglo,
1,1,0,Rooting Kavu,Invasion,2GG,Creature  - Kavu,Green,Uncommon,23122,0.08,0.35,0.08,tcglo,
1,1,0,Llanowar Vanguard,Invasion,2G,Creature  - Dryad,Green,Common,23123,0.03,0.23,0.03,tcglo,
1,1,0,Might Weaver,Invasion,1G,Creature  - Human Wizard,Green,Uncommon,23124,0.05,0.20,0.05,tcglo,
2,2,0,Kavu Chameleon,Invasion,3GG,Creature  - Kavu,Green,Uncommon,23125,0.07,0.31,0.14,tcglo,
1,1,0,Harrow,Invasion,2G,Instant,Green,Common,23131,0.15,21.00,0.15,tcglo,
1,1,0,Thicket Elemental,Invasion,3GG,Creature  - Elemental,Green,Rare,23135,0.20,7.95,0.20,tcglo,
1,1,0,Elfhame Sanctuary,Invasion,1G,Enchantment,Green,Uncommon,23142,0.30,2.10,0.30,tcglo,
1,0,1,Kavu Lair,Invasion,2G,Enchantment,Green,Rare,23144,0.20,4.40,4.40,tcglo,
1,1,0,Aura Shards,Invasion,1GW,Enchantment,Gold,Uncommon,23152,6.98,123.42,6.98,tcglo,
1,0,1,Plague Spores,Invasion,4BR,Sorcery,Gold,Common,23153,0.02,0.16,0.16,tcglo,
2,2,0,Recoil,Invasion,1UB,Instant,Gold,Common,23154,0.12,3.99,0.24,tcglo,
1,1,0,Llanowar Knight,Invasion,GW,Creature  - Elf Knight,Gold,Common,23157,0.06,0.25,0.06,tcglo,
1,1,0,Galina's Knight,Invasion,WU,Creature  - Merfolk Knight,Gold,Common,23158,0.04,0.17,0.04,tcglo,
4,4,0,Vodalian Zombie,Invasion,UB,Creature  - Merfolk Zombie,Gold,Common,23159,0.06,0.35,0.24,tcglo,
4,4,0,Armadillo Cloak,Invasion,1GW,Enchantment  - Aura,Gold,Common,23164,0.13,3.31,0.52,tcglo,
1,1,0,Samite Archer,Invasion,1WU,Creature  - Human Cleric Archer,Gold,Uncommon,23165,0.07,0.25,0.07,tcglo,
1,1,0,Lobotomy,Invasion,2UB,Sorcery,Gold,Uncommon,23170,0.06,0.42,0.06,tcglo,
1,1,0,Cinder Shade,Invasion,1BR,Creature  - Shade,Gold,Uncommon,23172,0.06,0.24,0.06,tcglo,
3,3,0,Simoon,Invasion,RG,Instant,Gold,Uncommon,23175,0.07,0.25,0.21,tcglo,
1,1,0,Hunting Kavu,Invasion,1RG,Creature  - Kavu,Gold,Uncommon,23176,0.08,0.35,0.08,tcglo,
2,2,0,Seer's Vision,Invasion,2UB,Enchantment,Gold,Uncommon,23178,0.10,12.00,0.20,tcglo,
1,1,0,Smoldering Tar,Invasion,2BR,Enchantment,Gold,Uncommon,23179,0.06,0.20,0.06,tcglo,
1,1,0,Fires of Yavimaya,Invasion,1RG,Enchantment,Gold,Uncommon,23180,0.14,10.75,0.14,tcglo,
1,1,0,Meteor Storm,Invasion,RG,Enchantment,Gold,Rare,23193,0.10,0.53,0.10,tcglo,
1,1,0,Powerstone Minefield,Apocalypse,2RW,Enchantment,Gold,Rare,23198,0.16,2.49,0.16,tcglo,
2,2,0,Voracious Cobra,Invasion,2RG,Creature  - Snake,Gold,Uncommon,23203,0.08,0.84,0.16,tcglo,
1,1,0,"Darigaaz, the Igniter",Invasion,3BRG,Legendary Creature  - Dragon,Gold,Rare,23208,0.51,29.00,0.51,tcglo,
1,1,0,Wayfaring Giant,Invasion,5W,Creature  - Giant,White,Uncommon,23211,0.02,0.17,0.02,tcglo,
1,1,0,Seashell Cameo,Invasion,3,Artifact,Artifact,Uncommon,23217,0.10,0.44,0.10,tcglo,
1,1,0,Tigereye Cameo,Invasion,3,Artifact,Artifact,Uncommon,23221,0.06,0.35,0.06,tcglo,
2,2,0,Power Armor,Invasion,4,Artifact,Artifact,Uncommon,23222,0.05,0.26,0.10,tcglo,
1,1,0,Sparring Golem,Invasion,3,Artifact Creature  - Golem,Artifact,Uncommon,23225,0.04,0.25,0.04,tcglo,
1,1,0,Llanowar Cavalry,Invasion,2G,Creature  - Human Soldier,Green,Common,23322,0.03,0.19,0.03,tcglo,
2,2,0,Kavu Scout,Invasion,2R,Creature  - Kavu Scout,Red,Common,23323,0.04,0.22,0.08,tcglo,
3,2,1,Unquestioned Authority,Judgment,2W,Enchantment  - Aura,White,Uncommon,24541,0.25,2.99,3.49,tcglo,
5,5,0,Trenching Steed,Prophecy,3W,Creature  - Horse Rebel,White,Common,24546,0.03,0.17,0.15,tcglo,
2,2,0,Troubled Healer,Prophecy,2W,Creature  - Human Cleric,White,Common,24547,0.05,0.16,0.10,tcglo,
2,2,0,Diving Griffin,Prophecy,1WW,Creature  - Griffin,White,Common,24548,0.05,0.25,0.10,tcglo,
2,2,0,Glittering Lynx,Prophecy,W,Creature  - Cat,White,Common,24549,0.08,2.34,0.16,tcglo,
1,1,0,Mageta's Boon,Prophecy,1W,Enchantment  - Aura,White,Common,24550,0.05,0.10,0.05,tcglo,
3,3,0,Rhystic Shield,Prophecy,1W,Instant,White,Common,24551,0.05,0.16,0.15,tcglo,
3,3,0,Excise,Prophecy,XW,Instant,White,Common,24553,0.07,0.29,0.21,tcglo,
1,1,0,Mirror Strike,Prophecy,3W,Instant,White,Uncommon,24554,0.16,1.02,0.16,tcglo,
1,1,0,Mine Bearer,Prophecy,2W,Creature  - Human Soldier,White,Common,24555,0.03,0.10,0.03,tcglo,
2,2,0,Shield Dancer,Prophecy,2W,Creature  - Human Rebel,White,Uncommon,24556,0.10,0.22,0.20,tcglo,
2,2,0,Entangler,Prophecy,2WW,Enchantment  - Aura,White,Uncommon,24557,0.30,2.20,0.60,tcglo,
3,3,0,Glittering Lion,Prophecy,2W,Creature  - Cat,White,Uncommon,24558,0.08,0.45,0.24,tcglo,
6,6,0,Aura Fracture,Prophecy,2W,Enchantment,White,Common,24560,0.10,1.90,0.60,tcglo,
3,3,0,Rhystic Circle,Prophecy,2WW,Enchantment,White,Common,24562,0.07,0.74,0.21,tcglo,
6,6,0,Ribbon Snake,Prophecy,1UU,Creature  - Snake,Blue,Common,24571,0.03,0.11,0.18,tcglo,
1,1,0,Hazy Homunculus,Prophecy,1U,Creature  - Homunculus Illusion,Blue,Common,24572,0.03,0.20,0.03,tcglo,
1,1,0,Gulf Squid,Prophecy,3U,Creature  - Squid Beast,Blue,Common,24573,0.05,0.35,0.05,tcglo,
3,3,0,Coastal Hornclaw,Prophecy,4U,Creature  - Bird,Blue,Common,24574,0.01,0.23,0.03,tcglo,
3,3,0,Rhystic Deluge,Prophecy,2U,Enchantment,Blue,Common,24576,0.09,0.82,0.27,tcglo,
2,2,0,Rhystic Scrying,Prophecy,2UU,Sorcery,Blue,Uncommon,24577,0.04,0.25,0.08,tcglo,
4,4,0,Alexi's Cloak,Prophecy,1U,Enchantment  - Aura,Blue,Common,24579,0.10,1.05,0.40,tcglo,
4,4,0,Withdraw,Prophecy,UU,Instant,Blue,Common,24580,0.09,1.49,0.36,tcglo,
1,1,0,Spiketail Hatchling,Prophecy,1U,Creature  - Drake,Blue,Common,24581,0.09,0.94,0.09,tcglo,
3,3,0,Stormwatch Eagle,Prophecy,3U,Creature  - Bird,Blue,Common,24583,0.03,0.11,0.09,tcglo,
2,2,0,Rethink,Prophecy,2U,Instant,Blue,Common,24588,0.07,0.35,0.14,tcglo,
4,4,0,Rhystic Study,Prophecy,2U,Enchantment,Blue,Common,24589,19.00,175.99,76.00,tcglo,
1,1,0,"Alexi, Zephyr Mage",Prophecy,3UU,Legendary Creature  - Human Spellshaper,Blue,Rare,24591,0.23,2.44,0.23,tcglo,
1,1,0,Heightened Awareness,Prophecy,3UU,Enchantment,Blue,Rare,24594,0.11,1.23,0.11,tcglo,
1,1,0,Nakaya Shade,Prophecy,1B,Creature  - Shade,Black,Uncommon,24598,0.05,0.19,0.05,tcglo,
2,2,0,Death Charmer,Prophecy,2B,Creature  - Worm Mercenary,Black,Common,24599,0.03,0.17,0.06,tcglo,
1,1,0,Bog Glider,Prophecy,2B,Creature  - Human Mercenary,Black,Common,24600,0.01,0.17,0.01,tcglo,
1,1,0,Agent of Shauku,Prophecy,1B,Creature  - Human Mercenary,Black,Common,24601,0.04,0.10,0.04,tcglo,
5,5,0,Fen Stalker,Prophecy,3B,Creature  - Nightstalker,Black,Common,24602,0.05,0.15,0.25,tcglo,
1,1,0,Whipstitched Zombie,Prophecy,1B,Creature  - Zombie,Black,Common,24603,0.01,0.19,0.01,tcglo,
4,4,0,Greel's Caress,Prophecy,1B,Enchantment  - Aura,Black,Common,24604,0.05,0.19,0.20,tcglo,
2,2,0,Soul Strings,Prophecy,XB,Sorcery,Black,Common,24605,0.04,0.19,0.08,tcglo,
4,4,0,Flay,Prophecy,3B,Sorcery,Black,Common,24606,0.03,0.11,0.12,tcglo,
3,3,0,Steal Strength,Prophecy,1B,Instant,Black,Common,24608,0.05,0.18,0.15,tcglo,
3,3,0,Plague Fiend,Prophecy,1B,Creature  - Insect,Black,Common,24610,0.03,0.15,0.09,tcglo,
2,2,0,Pit Raptor,Prophecy,2BB,Creature  - Bird Mercenary,Black,Uncommon,24612,0.05,0.15,0.10,tcglo,
1,1,0,Outbreak,Prophecy,3B,Sorcery,Black,Uncommon,24613,0.06,0.26,0.06,tcglo,
7,7,0,Despoil,Prophecy,3B,Sorcery,Black,Common,24615,0.06,0.24,0.42,tcglo,
2,2,0,Endbringer's Revel,Prophecy,2B,Enchantment,Black,Uncommon,24616,0.07,0.49,0.14,tcglo,
2,2,0,"Greel, Mind Raker",Prophecy,3BB,Legendary Creature  - Horror Spellshaper,Black,Rare,24619,0.15,11.49,0.30,tcglo,
1,1,0,Avatar of Woe,Prophecy,6BB,Creature  - Avatar,Black,Rare,24621,1.29,6.42,1.29,tcglo,
2,2,0,Rhystic Syphon,Prophecy,3BB,Sorcery,Black,Uncommon,24623,0.05,0.28,0.10,tcglo,
1,1,0,Fault Riders,Prophecy,2R,Creature  - Human Soldier,Red,Common,24626,0.04,0.19,0.04,tcglo,
4,4,0,Ridgeline Rager,Prophecy,2R,Creature  - Beast,Red,Common,24627,0.03,0.19,0.12,tcglo,
3,3,0,Zerapa Minotaur,Prophecy,2RR,Creature  - Minotaur,Red,Common,24630,0.01,0.19,0.03,tcglo,
4,4,0,Devastate,Prophecy,3RR,Sorcery,Red,Common,24631,0.05,0.24,0.20,tcglo,
2,2,0,Rhystic Lightning,Prophecy,2R,Instant,Red,Common,24633,0.05,0.25,0.10,tcglo,
1,1,0,Barbed Field,Prophecy,2RR,Enchantment  - Aura,Red,Uncommon,24634,0.06,0.25,0.06,tcglo,
1,1,0,Brutal Suppression,Prophecy,R,Enchantment,Red,Uncommon,24635,0.05,0.32,0.05,tcglo,
2,2,0,Keldon Arsonist,Prophecy,2R,Creature  - Human Soldier,Red,Uncommon,24637,0.05,0.25,0.10,tcglo,
1,1,0,Branded Brawlers,Prophecy,R,Creature  - Human Soldier,Red,Common,24638,0.05,0.15,0.05,tcglo,
3,3,0,Panic Attack,Prophecy,2R,Sorcery,Red,Common,24639,0.02,0.20,0.06,tcglo,
4,4,0,Inflame,Prophecy,R,Instant,Red,Common,24640,0.03,0.16,0.12,tcglo,
3,3,0,Vintara Elephant,Prophecy,4G,Creature  - Elephant,Green,Common,24652,0.04,0.29,0.12,tcglo,
1,1,0,Rib Cage Spider,Prophecy,2G,Creature  - Spider,Green,Common,24653,0.07,0.33,0.07,tcglo,
1,1,0,Spore Frog,Prophecy,G,Creature  - Frog,Green,Common,24654,0.15,12.44,0.15,tcglo,
1,1,0,Silt Crawler,Prophecy,2G,Creature  - Beast,Green,Common,24655,0.05,0.19,0.05,tcglo,
1,1,0,Thresher Beast,Prophecy,3GG,Creature  - Beast,Green,Common,24658,0.01,0.32,0.01,tcglo,
4,4,0,Jolrael's Favor,Prophecy,1G,Enchantment  - Aura,Green,Common,24660,0.06,0.15,0.24,tcglo,
1,1,0,Pygmy Razorback,Prophecy,1G,Creature  - Boar,Green,Common,24663,0.06,0.15,0.06,tcglo,
2,2,0,Marsh Boa,Prophecy,G,Creature  - Snake,Green,Common,24664,0.08,0.27,0.16,tcglo,
1,1,0,Snag,Prophecy,3G,Instant,Green,Uncommon,24668,0.10,0.38,0.10,tcglo,
1,1,0,Noxious Field,Prophecy,1BB,Enchantment  - Aura,Black,Uncommon,24686,0.10,0.37,0.10,tcglo,
1,1,0,Wash Out,Invasion,3U,Sorcery,Blue,Uncommon,25320,0.50,7.00,0.50,tcglo,
4,4,0,Llanowar Elite,Invasion,G,Creature  - Elf,Green,Common,25363,0.06,0.20,0.24,tcglo,
1,1,0,Lava Axe,Starter 2000,4R,Sorcery,Red,Common,25488,0.10,0.00,0.10,tcglo,
1,1,0,Wing Storm,Prophecy,2G,Sorcery,Green,Uncommon,25523,0.08,0.19,0.08,tcglo,
1,1,0,Healing Salve,Seventh Edition,W,Instant,White,Common,25545,0.04,1.01,0.04,tcglo,
1,1,0,Angelic Page,Seventh Edition,1W,Creature  - Angel Spirit,White,Common,25546,0.09,1.40,0.09,tcglo,
